time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (km/h),cloud_cover (%),surface_pressure (hPa)
2023-07-20T14:00,26.7,85,1.1,26.6,100,1009.9
2023-07-20T15:00,26.9,85,0.8,23.5,100,1010.3
2023-07-20T16:00,27,86,0.8,22,100,1010.2
2023-07-20T17:00,27.2,86,0.5,22,100,1010
2023-07-20T18:00,27.5,83,0.3,20.9,100,1009.6
2023-07-20T19:00,27.5,83,0.5,23.3,100,1009
2023-07-20T20:00,27.5,80,1.1,26.9,100,1008.8
2023-07-20T21:00,27,84,0.5,27.6,100,1008.9
2023-07-20T22:00,27,83,1.2,29.5,100,1009.1
2023-07-20T23:00,27.4,84,1.8,26.2,100,1009.1
2023-07-21T00:00,27,83,1.4,13.2,100,1010.6
2023-07-21T01:00,27.1,78,1.3,11.5,100,1011.1
2023-07-21T02:00,26.6,76,1.5,20.7,100,1011.1
2023-07-21T03:00,26.7,78,0.8,16.9,100,1011.1
2023-07-21T04:00,26.8,78,1.3,19.5,100,1010.6
2023-07-21T05:00,27,78,1.2,25.9,100,1010
2023-07-21T06:00,27,79,0.1,25,100,1009.8
2023-07-21T07:00,27.4,78,0,21.6,100,1009.1
2023-07-21T08:00,27.4,79,0,21.7,100,1008.6
2023-07-21T09:00,27.5,82,0.2,22.1,100,1008.5
2023-07-21T10:00,28,78,0.1,21.9,100,1008.5
2023-07-21T11:00,28,78,0.1,23.2,100,1009.4
2023-07-21T12:00,28.4,78,0.1,16.4,100,1009.7
2023-07-21T13:00,27.3,85,2.1,20.1,100,1010.4
2023-07-21T14:00,26.8,86,1.7,14.8,100,1011
2023-07-21T15:00,27,85,1.4,15.3,100,1011.2
2023-07-21T16:00,28,82,0.1,14.5,100,1011.4
2023-07-21T17:00,27.1,86,0.9,20.2,100,1011.1
2023-07-21T18:00,27.7,84,0,19.1,100,1010.4
2023-07-21T19:00,28.2,82,0,23.4,100,1009.6
2023-07-21T20:00,28.8,79,0,25.4,100,1008.9
2023-07-21T21:00,28.8,79,0,25.2,100,1008.8
2023-07-21T22:00,29,75,0,26.6,100,1008.6
2023-07-21T23:00,28.6,78,0.9,26.8,100,1009.5
2023-07-22T00:00,27,85,10.7,24.5,100,1010.8
2023-07-22T01:00,27,86,0.3,24.2,100,1011
2023-07-22T02:00,27.6,83,0.2,22,100,1011.2
2023-07-22T03:00,27.6,84,0.2,21.9,100,1011.5
2023-07-22T04:00,28,81,0.4,17.6,100,1011.2
2023-07-22T05:00,27.8,85,0.1,16.8,100,1011.2
2023-07-22T06:00,27.9,84,0,17,100,1010.5
2023-07-22T07:00,28.4,81,0,16.1,100,1009.8
2023-07-22T08:00,28.5,80,0,14.6,100,1009
2023-07-22T09:00,28.5,80,0,17.6,100,1008.6
2023-07-22T10:00,28.6,78,0.4,18.4,51,1008.9
2023-07-22T11:00,28.8,78,0.1,17.9,74,1009.5
2023-07-22T12:00,29,74,0,14.3,40,1010.8
2023-07-22T13:00,29,75,0,14.3,100,1011.1
2023-07-22T14:00,28.9,76,0,12.2,100,1011.6
2023-07-22T15:00,28.8,76,0,11.8,100,1011.9
2023-07-22T16:00,28.7,77,0,12.1,97,1012.1
2023-07-22T17:00,28.6,78,0,13.8,97,1011.8
2023-07-22T18:00,28.5,80,0,13.7,99,1010.9
2023-07-22T19:00,28.5,80,0,15.3,68,1010.3
2023-07-22T20:00,28.6,78,0,17.7,79,1010.3
2023-07-22T21:00,28.6,78,0,17.5,77,1009.9
2023-07-22T22:00,28.2,81,0,21.6,92,1009.9
2023-07-22T23:00,27.5,82,0.8,24.1,93,1010.7
2023-07-23T00:00,28,83,0.5,23.8,97,1011.3
2023-07-23T01:00,26.2,89,3,22.9,100,1012.2
2023-07-23T02:00,27.1,84,0.6,16.6,100,1012.4
2023-07-23T03:00,27.8,82,0.6,16.3,100,1011.7
2023-07-23T04:00,28,82,0.5,18.5,100,1011
2023-07-23T05:00,27.8,82,2.8,20.2,98,1010.7
2023-07-23T06:00,27.8,84,0.2,25,100,1009.9
2023-07-23T07:00,28.4,81,0,21.5,99,1009.3
2023-07-23T08:00,28.3,81,0.3,22.6,97,1008.5
2023-07-23T09:00,28.1,81,0.7,21,100,1008.6
2023-07-23T10:00,27.5,85,0.2,24.2,96,1008.4
2023-07-23T11:00,27.3,86,0,21.1,99,1008.8
2023-07-23T12:00,28.2,81,0,21.9,100,1009.6
2023-07-23T13:00,28.5,79,0,15.3,100,1010.1
2023-07-23T14:00,28.8,78,0,15.1,100,1010.7
2023-07-23T15:00,29.1,76,0,15.1,100,1010.7
2023-07-23T16:00,29,77,0,17.3,100,1010.6
2023-07-23T17:00,28.9,78,0.1,20.6,100,1010.3
2023-07-23T18:00,28.7,79,0,23.2,100,1009.7
2023-07-23T19:00,28.6,79,0,23.6,98,1009
2023-07-23T20:00,28.5,80,0,22.6,94,1008.7
2023-07-23T21:00,28.5,79,0,22.4,53,1008.4
2023-07-23T22:00,28.7,78,0,23.7,32,1008.6
2023-07-23T23:00,28.6,78,0,23.6,16,1009.2
2023-07-24T00:00,29.4,74,0,22.7,12,1009.6
2023-07-24T01:00,29.4,74,0,23.2,100,1009.8
2023-07-24T02:00,29.4,75,0,23,89,1010.1
2023-07-24T03:00,29.4,76,0,23.7,72,1010.1
2023-07-24T04:00,29.4,75,0,24.6,61,1010
2023-07-24T05:00,29.4,75,0,25,8,1009.6
2023-07-24T06:00,29.3,75,0.5,27.5,30,1008.9
2023-07-24T07:00,29.5,73,0,26,31,1008.2
2023-07-24T08:00,29.4,74,0.1,29.2,25,1007.7
2023-07-24T09:00,29,78,0,30.5,49,1007.3
2023-07-24T10:00,29.1,76,0,28.5,47,1007.4
2023-07-24T11:00,29.2,77,0,25.4,23,1007.9
2023-07-24T12:00,29.8,72,0,25.6,72,1008.6
2023-07-24T13:00,29.8,74,0,25.6,92,1009
2023-07-24T14:00,29.5,75,0.3,24.8,100,1010.1
2023-07-24T15:00,26.2,88,3.1,20.9,100,1011.2
2023-07-24T16:00,26.5,87,2.7,20,100,1011
2023-07-24T17:00,26.9,85,0,13,100,1010.6
2023-07-24T18:00,27.2,85,0,9.4,97,1009.9
2023-07-24T19:00,27.7,85,0,8.5,95,1008.8
2023-07-24T20:00,29.2,76,0,19,78,1008.4
2023-07-24T21:00,29.1,77,0,21.9,94,1008.5
